;date;price;hashrate;difficulty;reward;e_min_005;e_min_010;e_min_014;c_btc_005;c_btc_010;c_btc_014;max_k_antminer;max_k_bitfury;min_consumption;max_consumption_005;max_consumption_014;mixed_consumption_005;c_btc_005_max_e;c_btc_010_max_e;c_btc_014_max_e
100;22/09/2018;6669.99083333;51200543.8779;7152633351910.0;12.5;5117.502673020943;10797.930640074188;14329.007484458638;3218.3382914002887;6790.693794854607;9011.347215920807;0.01036247626788157;0.012406441980912706;2.713761799856893;10.004986249997502;3.573209374999109;6.359374024927198;1809.174533237476;3817.358265131074;5065.6886930649325
99;23/09/2018;6709.3125;55111696.5352;7152633351910.0;12.5;5087.510220844752;10734.646565982426;14245.028618365306;3218.3382914002887;6790.693794854607;9011.347215920807;0.01042356628252526;0.012479581807986589;2.921063048454974;10.83274414061993;3.868837193078547;6.876903594537452;1809.174533237476;3817.358265131074;5065.6886930649325
98;24/09/2018;6710.445;53333899.8728;7152633351910.0;12.5;5086.651618274415;10732.834914559015;14242.624531168362;3218.3382914002887;6790.693794854607;9011.347215920807;0.010425325730876334;0.012481688301967536;2.826835208183601;10.485070312500167;3.7446679687500595;6.655952760341884;1809.174533237476;3817.358265131074;5065.6886930649325
97;25/09/2018;6639.30416667;52622781.2078;7152633351910.0;12.5;5141.1556183773255;10847.838354776157;14395.23573145651;3218.3382914002887;6790.693794854607;9011.347215920807;0.010314801561431351;0.01234936358920001;2.789144072072932;10.235593923610706;3.6555692584323953;6.512368997841818;1809.174533237476;3817.358265131074;5065.6886930649325
96;26/09/2018;6412.45916667;60089527.19;7152633351910.0;12.5;5323.027411388125;11231.587838028943;14904.47675188675;3218.3382914002887;6790.693794854607;9011.347215920807;0.009962375900328304;0.011927423079612368;3.18490100121906;11.288599991321481;4.031642854043387;7.236750496270271;1809.174533237476;3817.358265131074;5065.6886930649325
95;27/09/2018;6468.63166667;49422747.2154;7152633351910.0;12.5;5276.803144391001;11134.054634665012;14775.048804294802;3218.3382914002887;6790.693794854607;9011.347215920807;0.010049645315339924;0.012031906111086777;2.6195339595802194;9.366039600687795;3.3450141431027847;5.992786780134008;1809.174533237476;3817.358265131074;5065.6886930649325
94;28/09/2018;6535.47666667;50844984.5454;7152633351910.0;12.5;5222.8318850357855;11020.175277425506;14623.929278100197;3218.3382914002887;6790.693794854607;9011.347215920807;0.010153495491964636;0.012156240407030639;2.6949162318015585;9.735137118060162;3.4768346850214873;6.2150266749308605;1809.174533237476;3817.358265131074;5065.6886930649325
93;29/09/2018;6677.3425;54756137.2027;7152633351910.0;12.5;5111.868369578386;10786.042259810392;14313.231434819478;3218.3382914002887;6790.693794854607;9011.347215920807;0.010373897793532934;0.01242011636642289;2.9022174803996394;10.71157026040875;3.8255608072888396;6.8068938704041955;1809.174533237476;3817.358265131074;5065.6886930649325
92;30/09/2018;6550.47416667;54045018.5377;7152633351910.0;12.5;5210.874060426021;10994.944267498902;14590.447369192858;3218.3382914002887;6790.693794854607;9011.347215920807;0.010176795559642536;0.012184136339462658;2.86452634428897;10.371584097214104;3.7041371775764658;6.618055220751537;1809.174533237476;3817.358265131074;5065.6886930649325
91;01/10/2018;6593.135;57956171.1951;7152633351910.0;12.5;5177.157136717428;10923.801558473771;14496.039982808798;3218.3382914002887;6790.693794854607;9011.347215920807;0.010243073292850376;0.012263487146201592;2.608053784317343;11.194593802081707;3.9980692150291817;6.901323793199525;1536.0316766533822;3241.026837738636;4300.88869462947
90;02/10/2018;6590.96833333;56178374.5327;7152633351910.0;12.5;5178.859037446757;10927.392569012656;14500.80530485092;3218.3382914002887;6790.693794854607;9011.347215920807;0.010239707166492886;0.012259457062052299;2.528052134492845;10.847635381942478;3.8741554935508846;6.687843758217662;1536.0316766533822;3241.026837738636;4300.88869462947
89;03/10/2018;6562.64166667;48711628.5505;7152633351910.0;12.5;5201.212812204556;10974.559033751611;14563.395874172757;3218.3382914002887;6790.693794854607;9011.347215920807;0.010195698948438723;0.012206768361990847;2.1920452052245523;9.365436545145588;3.344798766123424;5.77874087518507;1536.0316766533822;3241.026837738636;4300.88869462947
88;04/10/2018;6470.4025;51556103.2103;7152633351910.0;12.5;5275.358977836612;11131.00744323525;14771.005137942513;3218.3382914002887;6790.693794854607;9011.347215920807;0.010052396476295768;0.012035199929851373;2.3200478449419495;9.77300377602792;3.4903584914385433;6.046525810484935;1536.0316766533822;3241.026837738636;4300.88869462947
87;05/10/2018;6563.62833333;55588275.2378;7364268059360.0;12.5;5354.303183756453;11297.579717726114;14992.048914518067;3313.563650965763;6991.619303537758;9277.978222704136;0.009904183267185743;0.011857752133389078;2.501497400675007;10.381981245746449;3.7078504449094467;6.441739323210728;1581.4803384998147;3336.923514234608;4428.144947799481
86;06/10/2018;6568.54916667;48176505.2061;7454968648260.0;12.5;5416.187844451831;11428.156351793361;15165.325964465126;3354.3745193477516;7077.730235823756;9392.248654173705;0.009791019352167085;0.011722266993571342;2.1679644139186394;8.894910329864292;3.176753689237247;5.531437371891466;1600.9583364324658;3378.0220898725024;4482.683342010904
85;07/10/2018;6581.48666667;46323562.6982;7454968648260.0;12.5;5405.541020445872;11405.69155314079;15135.514857248443;3354.3745193477516;7077.730235823756;9392.248654173705;0.009810303871420045;0.01174535532333507;2.0845811672306724;8.56964409723026;3.0605871775822355;5.327112632230466;1600.9583364324658;3378.0220898725024;4482.683342010904
84;08/10/2018;6558.5375;52623567.2252;7454968648260.0;12.5;5424.455704065465;11445.60153557813;15188.475971383303;3354.3745193477516;7077.730235823756;9392.248654173705;0.009776096053334094;0.011704400121180117;2.36808420597606;9.701170052095776;3.464703590034206;6.034627129035918;1600.9583364324658;3378.0220898725024;4482.683342010904
83;09/10/2018;6618.56769231;50029447.7141;7454968648260.0;12.5;5375.256068399508;11341.79030432296;15050.716991518624;3354.3745193477516;7077.730235823756;9392.248654173705;0.009865576509323355;0.011811530314481235;2.251347660611106;9.307360817323138;3.324057434758263;5.779354238967122;1600.9583364324658;3378.0220898725024;4482.683342010904
82;10/10/2018;6621.71166667;48176505.2061;7454968648260.0;12.5;5372.703908458364;11336.405246847145;15043.570943683419;3354.3745193477516;7077.730235823756;9392.248654173705;0.009870262888768862;0.011817141067470019;2.1679644139186394;8.966901215280947;3.2024647197431957;5.567432814599793;1600.9583364324658;3378.0220898725024;4482.683342010904
81;11/10/2018;6563.00916667;53364744.2283;7454968648260.0;12.5;5420.7597839229265;11437.803144077374;15178.127394984194;3354.3745193477516;7077.730235823756;9392.248654173705;0.009782761478801954;0.011712380280768169;2.4014375046485466;9.844513750004376;3.5158977678587053;6.122975627326461;1600.9583364324658;3378.0220898725024;4482.683342010904
80;12/10/2018;6248.63583333;58923571.7521;7454968648260.0;12.5;5693.482081711098;12013.247192410416;15941.749828791075;3354.3745193477516;7077.730235823756;9392.248654173705;0.009314159461456067;0.011151347995622207;2.6515872447169473;10.349303098955453;3.696179678198375;6.5004451718361995;1600.9583364324658;3378.0220898725024;4482.683342010904
79;13/10/2018;6260.53083333;48917682.2093;7454968648260.0;12.5;5682.664473561738;11990.422039215266;15911.460525972869;3354.3745193477516;7077.730235823756;9392.248654173705;0.009331890039737337;0.01117257587446584;2.201317712595626;8.608229895832604;3.074367819940215;5.404773804214115;1600.9583364324658;3378.0220898725024;4482.683342010904
78;14/10/2018;6260.64583333;52252978.7236;7454968648260.0;12.5;5682.560090334854;11990.201790606541;15911.168252937594;3354.3745193477516;7077.730235823756;9392.248654173705;0.009332061457686253;0.01117278110406374;2.3514075566375667;9.195323567712753;3.284044131325983;5.77336556217516;1600.9583364324658;3378.0220898725024;4482.683342010904
77;15/10/2018;6299.39916667;42247089.1808;7454968648260.0;12.5;5647.6014951452535;11916.439154756483;15813.28418640671;3354.3745193477516;7077.730235823756;9392.248654173705;0.009389826822162512;0.011241940504225868;1.901138024516245;7.480536510431217;2.6716201822968633;4.690837267473731;1600.9583364324658;3378.0220898725024;4482.683342010904
76;16/10/2018;6452.57166667;60035337.2569;7454968648260.0;12.5;5513.537545963025;11633.56422198198;15437.90512869647;3354.3745193477516;7077.730235823756;9392.248654173705;0.009618144350686106;0.011515292944089399;2.701617192732427;10.88871468751627;3.888826674112954;6.795165940124349;1600.9583364324658;3378.0220898725024;4482.683342010904
75;17/10/2018;6596.61833333;50029447.7141;7454968648260.0;12.5;5393.141508952981;11379.52858389079;15100.796225068349;3354.3745193477516;7077.730235823756;9392.248654173705;0.009832858995442008;0.011772359374327985;2.251347660611106;9.276494531257473;3.3130337611633824;5.76392109593429;1600.9583364324658;3378.0220898725024;4482.683342010904
74;18/10/2018;6596.27615385;51141213.2188;7454968648260.0;12.5;5393.421276251083;11380.118892889785;15101.579573503035;3354.3745193477516;7077.730235823756;9392.248654173705;0.009832348945836594;0.011771748719048942;2.301377608622086;9.482146971161093;3.3864810611289613;5.89176228989159;1600.9583364324658;3378.0220898725024;4482.683342010904
73;19/10/2018;6568.04076923;49274490.4825;7427362643330.0;12.5;5396.549200973483;11386.718814054047;15110.33776272575;3341.953155303546;7051.521157690481;9357.468834849928;0.009826649961874514;0.01176492562850109;2.2173742454549545;9.130740524632182;3.2609787587972083;5.674057385043568;1595.0299327310506;3365.5131580625166;4466.083811646942
72;20/10/2018;6487.44416667;50702736.5835;7182852313940.0;12.5;5283.73047104441;11148.671293903702;14794.445318924347;3231.935359478935;6819.383608500552;9049.419006541018;0.010036469553209026;0.012016131471492383;2.2816459627171275;9.596011163203379;3.4271468440012063;5.9388285629602535;1542.5212142306536;3254.719762026679;4319.05939984583
71;21/10/2018;6488.82583333;51059798.1087;7182852313940.0;12.5;5282.605405521033;11146.29740564938;14791.295135458895;3231.935359478935;6819.383608500552;9049.419006541018;0.010038607075322437;0.012018690613091111;2.29771389203042;9.66564681422838;3.4520167193672786;5.9816803531294;1542.5212142306536;3254.719762026679;4319.05939984583
70;22/10/2018;6531.60166667;49274490.4825;7182852313940.0;12.5;5248.009320217695;11073.299665659337;14694.426096609546;3231.935359478935;6819.383608500552;9049.419006541018;0.010104783883615558;0.012097920587794677;2.2173742454549545;9.389177395831306;3.353277641368323;5.80327582064313;1542.5212142306536;3254.719762026679;4319.05939984583
69;23/10/2018;6498.48583333;55344536.4115;7182852313940.0;12.5;5274.7528119282915;11129.728433168695;14769.307873399217;3231.935359478935;6819.383608500552;9049.419006541018;0.010053551681147656;0.01203658299521148;2.490529043807938;10.492346918389092;3.747266756567532;6.491437981098516;1542.5212142306536;3254.719762026679;4319.05939984583
68;24/10/2018;6481.4259999999995;54987474.8863;7182852313940.0;12.5;5288.636547363742;11159.023114937494;14808.182332618477;3231.935359478935;6819.383608500552;9049.419006541018;0.010027159084402232;0.012004984542121396;2.474461114494645;10.397287541665145;3.7133169791661236;6.435874328079895;1542.5212142306536;3254.719762026679;4319.05939984583
67;25/10/2018;6508.31;40347952.3516;7182852313940.0;12.5;5266.7906757105275;11112.928325749213;14747.013891989478;3231.935359478935;6819.383608500552;9049.419006541018;0.01006875026276716;0.01205477944904935;1.8156760125821259;7.6608232291587655;2.7360082961281305;4.738249620870445;1542.5212142306536;3254.719762026679;4319.05939984583
66;26/10/2018;6478.0825;48917428.9573;7182852313940.0;12.5;5291.366144632086;11164.7825651737;14815.82520496984;3231.935359478935;6819.383608500552;9049.419006541018;0.010021986487137573;0.011998791666384397;2.2013063161416615;9.244763567708333;3.301701274181547;5.723034941924997;1542.5212142306536;3254.719762026679;4319.05939984583
65;27/10/2018;6473.75333333;51059798.1087;7182852313940.0;12.5;5294.904618338548;11172.248744694336;14825.732931347935;3231.935359478935;6819.383608500552;9049.419006541018;0.010015289003759227;0.01199077312556427;2.29771389203042;9.64319506943672;3.443998239084542;5.97045448073357;1542.5212142306536;3254.719762026679;4319.05939984583
64;28/10/2018;6465.9175;48560367.4321;7182852313940.0;12.5;5301.321339567599;11185.788026487635;14843.69975078928;3231.935359478935;6819.383608500552;9049.419006541018;0.010003166494398051;0.011976259489521633;2.185238386828368;9.160049791673412;3.2714463541690755;5.67264408925089;1542.5212142306536;3254.719762026679;4319.05939984583
63;29/10/2018;6448.22166667;49988613.533;7182852313940.0;12.5;5315.869738134396;11216.485147463574;14884.435266776309;3231.935359478935;6819.383608500552;9049.419006541018;0.009975789967082767;0.011943483028664622;2.249510104086041;9.403656597225707;3.3584487847234663;5.8265833506558735;1542.5212142306536;3254.719762026679;4319.05939984583
62;30/10/2018;6382.66833333;52130982.6844;7182852313940.0;12.5;5370.466493399937;11331.684301073867;15037.306181519823;3231.935359478935;6819.383608500552;9049.419006541018;0.009874374984961083;0.011822064261647731;2.3459176799747996;9.706974756935296;3.4667766989054627;6.026446218455048;1542.5212142306536;3254.719762026679;4319.05939984583
61;31/10/2018;6309.45285714;54987474.8863;7182852313940.0;12.5;5432.785884729053;11463.1782167783;15211.800477241348;3231.935359478935;6819.383608500552;9049.419006541018;0.009761106203184142;0.01168645357043487;2.474461114494645;10.12141395832727;3.6147906994025965;6.2979375364109575;1542.5212142306536;3254.719762026679;4319.05939984583
60;01/11/2018;6310.28416667;58201028.6134;7182852313940.0;12.5;5432.07017580674;11461.668070952219;15209.79649225887;3231.935359478935;6819.383608500552;9049.419006541018;0.009762392289441344;0.011687993333144088;2.6190724783277832;10.714336657986255;3.8265488064236632;6.666704568157019;1542.5212142306536;3254.719762026679;4319.05939984583
59;02/11/2018;6342.28083333;54999360.8518;7183013626020.0;12.5;5404.786879465067;11404.100315671289;15133.403262502185;3232.007942095489;6819.53675782148;9049.622237867368;0.009811672723208023;0.011746994176814584;2.474995988290883;10.176046175060932;3.634302205378905;6.325521081675908;1542.5558560824747;3254.792856334021;4319.156397030929
58;03/11/2018;6387.67416667;51070835.0767;7184404942700.0;12.5;5367.417773840418;11325.251502803281;15028.769766753172;3232.633967158763;6820.857670704989;9051.375108044536;0.009879983678270069;0.011828779251996354;2.2982105605571057;9.514972977435765;3.398204634798487;5.906591768996435;1542.8546420522832;3255.423294730317;4319.9929977463935
57;04/11/2018;6363.79583333;57499331.7996;7184404942700.0;12.5;5387.557481985601;11367.746286989615;15085.160949559684;3232.633967158763;6820.857670704989;9051.375108044536;0.009843050431910312;0.011784561039449097;2.5874958059400592;10.672615928806469;3.8116485460023104;6.6300558673732635;1542.8546420522832;3255.423294730317;4319.9929977463935
56;05/11/2018;6391.87333333;43928060.9401;7184404942700.0;12.5;5363.8916273430095;11317.811333693748;15018.896556560429;3232.633967158763;6820.857670704989;9051.375108044536;0.009886478639813288;0.011836555324189056;1.9767825101296013;8.189587708329531;2.9248527529748327;5.083185109229566;1542.8546420522832;3255.423294730317;4319.9929977463935
55;06/11/2018;6436.965;51427973.7835;7184404942700.0;12.5;5326.316960817068;11238.528787324012;14913.687490287792;3232.633967158763;6820.857670704989;9051.375108044536;0.009956223106907459;0.011920056667123414;2.3142819630771307;9.655447499994601;3.448374107140929;5.984864731535866;1542.8546420522832;3255.423294730317;4319.9929977463935
